,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
4278,"frozenset({'Social drinker', 'Age_group_Mid-Age', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
4294,"frozenset({'bmi_category_Obesity Class I', 'Pets_group_No pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
4371,"frozenset({'Social drinker', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
4387,"frozenset({'Commute_distance_Long', 'Pets_group_No pets', 'bmi_category_Obesity Class I', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
4676,"frozenset({'Education_High School', 'Age_group_Mid-Age', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
4691,"frozenset({'bmi_category_Obesity Class I', 'Pets_group_No pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
4767,"frozenset({'Education_High School', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
4783,"frozenset({'Commute_distance_Long', 'Pets_group_No pets', 'bmi_category_Obesity Class I', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
4985,"frozenset({'Age_group_Mid-Age', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
4996,"frozenset({'bmi_category_Obesity Class I', 'Pets_group_No pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Commute_distance_Long'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5001,"frozenset({'Commute_distance_Long', 'Pets_group_No pets', 'bmi_category_Obesity Class I', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Age_group_Mid-Age'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5105,"frozenset({'Education_High School', 'Social drinker', 'Age_group_Mid-Age', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5122,"frozenset({'Education_High School', 'Age_group_Mid-Age', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5127,"frozenset({'Social drinker', 'Age_group_Mid-Age', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5158,"frozenset({'bmi_category_Obesity Class I', 'Pets_group_No pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5292,"frozenset({'Education_High School', 'Social drinker', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5309,"frozenset({'Education_High School', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5314,"frozenset({'Social drinker', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5346,"frozenset({'Commute_distance_Long', 'Pets_group_No pets', 'bmi_category_Obesity Class I', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5536,"frozenset({'Social drinker', 'Age_group_Mid-Age', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5548,"frozenset({'Social drinker', 'Age_group_Mid-Age', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Commute_distance_Long'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5553,"frozenset({'Social drinker', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Age_group_Mid-Age'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5558,"frozenset({'Age_group_Mid-Age', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5586,"frozenset({'bmi_category_Obesity Class I', 'Pets_group_No pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Commute_distance_Long', 'Social drinker'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5591,"frozenset({'Commute_distance_Long', 'Pets_group_No pets', 'bmi_category_Obesity Class I', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker', 'Age_group_Mid-Age'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5697,"frozenset({'Education_High School', 'Age_group_Mid-Age', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5709,"frozenset({'Education_High School', 'Age_group_Mid-Age', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Commute_distance_Long'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5714,"frozenset({'Education_High School', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Age_group_Mid-Age'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5719,"frozenset({'Age_group_Mid-Age', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5746,"frozenset({'bmi_category_Obesity Class I', 'Pets_group_No pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Commute_distance_Long', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5751,"frozenset({'Commute_distance_Long', 'Pets_group_No pets', 'bmi_category_Obesity Class I', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Education_High School', 'Age_group_Mid-Age'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5786,"frozenset({'Education_High School', 'Social drinker', 'Age_group_Mid-Age', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5799,"frozenset({'Education_High School', 'Social drinker', 'Age_group_Mid-Age', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Commute_distance_Long'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5804,"frozenset({'Education_High School', 'Social drinker', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Age_group_Mid-Age'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5809,"frozenset({'Education_High School', 'Age_group_Mid-Age', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5815,"frozenset({'Social drinker', 'Age_group_Mid-Age', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5844,"frozenset({'Education_High School', 'Age_group_Mid-Age', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Commute_distance_Long', 'Social drinker'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5849,"frozenset({'Education_High School', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker', 'Age_group_Mid-Age'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5859,"frozenset({'Social drinker', 'Age_group_Mid-Age', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Commute_distance_Long', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5864,"frozenset({'Social drinker', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Education_High School', 'Age_group_Mid-Age'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5869,"frozenset({'Age_group_Mid-Age', 'Commute_distance_Long', 'Pets_group_No pets', 'Absence_level_Low', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5920,"frozenset({'bmi_category_Obesity Class I', 'Pets_group_No pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Commute_distance_Long', 'Social drinker', 'Education_High School'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
5925,"frozenset({'Commute_distance_Long', 'Pets_group_No pets', 'bmi_category_Obesity Class I', 'Absence_level_Low'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker', 'Education_High School', 'Age_group_Mid-Age'})",0.1225,0.14625,0.1225,1.0,6.837606837606838,1.0,0.10458437500000001,inf,0.9729344729344731,0.8376068376068376,1.0,0.9188034188034189
1576,"frozenset({'bmi_category_Obesity Class I', 'Pets_group_No pets', 'Age_group_Mid-Age'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1525,0.14625,0.14625,0.9590163934426229,6.557377049180328,1.0,0.123946875,20.831499999999977,1.0,0.9590163934426231,0.9519957756282552,0.9795081967213115
1603,"frozenset({'Commute_distance_Long', 'Pets_group_No pets', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1525,0.14625,0.14625,0.9590163934426229,6.557377049180328,1.0,0.123946875,20.831499999999977,1.0,0.9590163934426231,0.9519957756282552,0.9795081967213115
2373,"frozenset({'bmi_category_Obesity Class I', 'Social drinker', 'Pets_group_No pets', 'Age_group_Mid-Age'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1525,0.14625,0.14625,0.9590163934426229,6.557377049180328,1.0,0.123946875,20.831499999999977,1.0,0.9590163934426231,0.9519957756282552,0.9795081967213115
2383,"frozenset({'bmi_category_Obesity Class I', 'Pets_group_No pets', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker'})",0.1525,0.14625,0.14625,0.9590163934426229,6.557377049180328,1.0,0.123946875,20.831499999999977,1.0,0.9590163934426231,0.9519957756282552,0.9795081967213115
2433,"frozenset({'Commute_distance_Long', 'Social drinker', 'Pets_group_No pets', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1525,0.14625,0.14625,0.9590163934426229,6.557377049180328,1.0,0.123946875,20.831499999999977,1.0,0.9590163934426231,0.9519957756282552,0.9795081967213115
2444,"frozenset({'Commute_distance_Long', 'Pets_group_No pets', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Social drinker'})",0.1525,0.14625,0.14625,0.9590163934426229,6.557377049180328,1.0,0.123946875,20.831499999999977,1.0,0.9590163934426231,0.9519957756282552,0.9795081967213115
2840,"frozenset({'bmi_category_Obesity Class I', 'Pets_group_No pets', 'Education_High School', 'Age_group_Mid-Age'})",frozenset({'Final_Cluster_Long-Distance Commuters'}),0.1525,0.14625,0.14625,0.9590163934426229,6.557377049180328,1.0,0.123946875,20.831499999999977,1.0,0.9590163934426231,0.9519957756282552,0.9795081967213115
2850,"frozenset({'bmi_category_Obesity Class I', 'Pets_group_No pets', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Long-Distance Commuters', 'Education_High School'})",0.1525,0.14625,0.14625,0.9590163934426229,6.557377049180328,1.0,0.123946875,20.831499999999977,1.0,0.9590163934426231,0.9519957756282552,0.9795081967213115
